currentTime,Rev,Torque%,Torque,power
2024-08-21 03:04:00+00:00,697.7363333,12.83333333,282.33333326,20.629179596116924
2024-08-21 03:05:00+00:00,1110.573333,26.16666667,575.66666674,66.94941501245559
2024-08-21 03:06:00+00:00,1130.440667,14.0,308.0,36.46086366916948
2024-08-21 03:07:00+00:00,1682.061,11.33333333,249.33333326,43.91880827669555
2024-08-21 03:08:00+00:00,1052.1525,17.5,385.0,42.41972840941221
2024-08-21 03:55:00+00:00,2039.065,22.0,484.0,103.34867058318413
2024-08-21 03:56:00+00:00,1699.902333,16.5,363.0,64.61882513681631
2024-08-21 03:57:00+00:00,653.6993333,7.0,154.0,10.542102282701352
2024-08-21 03:58:00+00:00,645.3563333,7.0,154.0,10.407556085597898
2024-08-21 03:59:00+00:00,650.3026667,7.0,154.0,10.487324795723248
2024-08-21 04:00:00+00:00,1154.393,1.833333333,40.333333325999995,4.875804263998525
2024-08-21 04:01:00+00:00,1517.610667,0.0,0.0,0.0
2024-08-21 04:02:00+00:00,1366.089,0.0,0.0,0.0
2024-08-21 04:03:00+00:00,1529.352667,23.83333333,524.33333326,83.97375531381158
2024-08-21 04:04:00+00:00,1801.828333,3.166666667,69.666666674,13.145191153160972
2024-08-21 04:05:00+00:00,1295.835667,30.83333333,678.3333332599999,92.04952481891922
2024-08-21 04:06:00+00:00,1390.944667,76.66666667,1686.66666674,245.6787413850931
2024-08-21 04:07:00+00:00,1400.444,39.66666667,872.66666674,127.98014487303075
2024-08-21 04:08:00+00:00,1304.856333,35.33333333,777.33333326,106.21808119509394
2024-08-21 04:09:00+00:00,1280.869667,35.16666667,773.66666674,103.77369710829734
2024-08-21 04:10:00+00:00,1201.639333,52.66666667,1158.66666674,145.80120433862032
2024-08-21 04:11:00+00:00,1238.093667,36.16666667,795.66666674,103.16042653742093
2024-08-21 04:12:00+00:00,1208.115,45.16666667,993.66666674,125.71220980476005
2024-08-21 04:13:00+00:00,1081.903333,17.16666667,377.66666674,42.788353649901694
2024-08-21 04:14:00+00:00,1226.510667,52.16666667,1147.66666674,147.40613541484132
2024-08-21 04:15:00+00:00,1156.252667,51.33333333,1129.33333326,136.74245007632757
2024-08-21 04:16:00+00:00,1006.860333,19.5,429.0,45.23295768873111
2024-08-21 04:17:00+00:00,1427.636,51.33333333,1129.33333326,168.8371841456414
2024-08-21 04:18:00+00:00,1205.936,45.5,1001.0,126.41156273234688
2024-08-21 04:19:00+00:00,764.811,5.166666667,113.66666667400001,9.103653357377883
2024-08-21 04:20:00+00:00,1298.489667,71.66666667,1576.66666674,214.39114647829922
2024-08-21 04:21:00+00:00,1165.414667,3.0,66.0,8.054765063617229
2024-08-21 04:22:00+00:00,1205.844667,31.66666667,696.6666667400001,87.97208012787277
